ID,Pilots,PhoneNuber ,Agents,TotalReceipt,OrderDetails,TimeStamp,Zone,LastStatus,Date
20013,Pilot 45,11111111145,Agent 21,257.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 18:43:25,City 4,Delivered,05/01/2021
20012,Pilot 45,11111111145,Agent 21,78.3,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 18:36:16,City 9,Delivered,05/01/2021
20011,Pilot 45,11111111145,Agent 11,263.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 18:35:50,City 5,Delivered,05/01/2021
20010,Pilot 45,11111111145,Agent 11,263.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 18:35:14,City 5,Delivered,05/01/2021
20009,Pilot 45,11111111145,Agent 18,299.8,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 18:30:07,City 3,Cancelled,05/01/2021
20008,Pilot 45,11111111145,Agent 19,105,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 18:28:14,City 15,Cancelled,05/01/2021
20007,Pilot 45,11111111145,Agent 19,306.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 18:22:35,City 2,Delivered,05/01/2021
20006,Pilot 45,11111111145,Agent 21,251.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 18:08:06,City 6,Delivered,05/01/2021
20005,Pilot 45,11111111145,Agent 5,369.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 18:03:51,City 3,Delivered,05/01/2021
20004,Pilot 45,11111111145,Agent 18,114.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 18:02:25,City 12,Delivered,05/01/2021
20001,Pilot 45,11111111145,Agent 21,259.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:52:31,City 1,Delivered,05/01/2021
20000,Pilot 45,11111111145,Agent 21,99.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:45:50,City 6,Delivered,05/01/2021
19999,Pilot 45,11111111145,Agent 11,134.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:41:33,City 18,Delivered,05/01/2021
19998,Pilot 45,11111111145,Agent 4,66,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:40:10,City 9,Delivered,05/01/2021
19997,Pilot 45,11111111145,Agent 18,302.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:39:26,City 3,Delivered,05/01/2021
19996,Pilot 45,11111111145,Agent 11,292.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:35:38,City 6,Delivered,05/01/2021
19995,Pilot 45,11111111145,Agent 11,263.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:32:37,City 5,Delivered,05/01/2021
19994,Pilot 45,11111111145,Agent 9,97,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:32:15,City 21,Delivered,05/01/2021
19993,Pilot 45,11111111145,Agent 8,252.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:26:46,City 4,Delivered,05/01/2021
19992,Pilot 45,11111111145,Agent 4,273.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:26:18,City 3,Delivered,05/01/2021
19991,Pilot 45,11111111145,Agent 9,539.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:26:11,City 1,Delivered,05/01/2021
19990,Pilot 45,11111111145,Agent 18,255.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:15:14,City 9,Delivered,05/01/2021
19989,Pilot 45,11111111145,Agent 5,249.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:13:50,City 15,Delivered,05/01/2021
19988,Pilot 45,11111111145,Agent 12,304.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 17:12:47,City 1,Cancelled,05/01/2021
19987,Pilot 45,11111111145,Agent 11,305.05,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:55:46,City 21,Delivered,05/01/2021
19986,Pilot 45,11111111145,Agent 4,280.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:50:58,City 11,Delivered,05/01/2021
19985,Pilot 45,11111111145,Agent 19,268.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:50:04,City 16,Delivered,05/01/2021
19984,Pilot 45,11111111145,Agent 11,254.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:45:47,City 21,Delivered,05/01/2021
19983,Pilot 45,11111111145,Agent 11,383.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:40:46,City 10,Delivered,05/01/2021
19982,Pilot 45,11111111145,Agent 4,272.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:37:53,City 3,Delivered,05/01/2021
19981,Pilot 45,11111111145,Agent 11,263.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:36:34,City 15,Delivered,05/01/2021
19980,Pilot 45,11111111145,Agent 5,822,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:33:18,City 10,Cancelled,05/01/2021
19979,Pilot 45,11111111145,Agent 10,256.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:31:06,City 17,Delivered,05/01/2021
19978,Pilot 45,11111111145,Agent 9,251.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:27:10,City 3,Delivered,05/01/2021
19977,Pilot 45,11111111145,Agent 11,293,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:26:16,City 5,Delivered,05/01/2021
19976,Pilot 45,11111111145,Agent 21,144.75,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:24:38,City 21,Delivered,05/01/2021
19975,Pilot 45,11111111145,Agent 23,134.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:22:53,City 18,Delivered,05/01/2021
19974,Pilot 45,11111111145,Agent 10,350.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:21:25,City 10,Delivered,05/01/2021
19973,Pilot 45,11111111145,Agent 9,256,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:13:00,City 1,Delivered,05/01/2021
19971,Pilot 45,11111111145,Agent 19,255,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:09:22,City 10,Delivered,05/01/2021
19970,Pilot 45,11111111145,Agent 21,166.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:08:34,City 1,Delivered,05/01/2021
19969,Pilot 45,11111111145,Agent 23,186.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:07:16,City 18,Delivered,05/01/2021
19967,Pilot 45,11111111145,Agent 5,264.7,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 16:03:38,City 10,Delivered,05/01/2021
19966,Pilot 45,11111111145,Agent 23,354.15,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:58:50,City 18,Delivered,05/01/2021
19964,Pilot 45,11111111145,Agent 4,276.15,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:50:56,City 19,Delivered,05/01/2021
19963,Pilot 45,11111111145,Agent 10,194.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:46:13,City 12,Delivered,05/01/2021
19962,Pilot 45,11111111145,Agent 10,497.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:37:23,City 6,Delivered,05/01/2021
19961,Pilot 45,11111111145,Agent 21,174.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:36:22,City 12,Delivered,05/01/2021
19960,Pilot 45,11111111145,Agent 9,365.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:32:48,City 2,Delivered,05/01/2021
19959,Pilot 45,11111111145,Agent 21,180.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:31:58,City 10,Delivered,05/01/2021
19958,Pilot 45,11111111145,Agent 24,283.8,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:25:06,City 15,Delivered,05/01/2021
19957,Pilot 45,11111111145,Agent 9,483,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:23:56,City 6,Delivered,05/01/2021
19956,Pilot 45,11111111145,Agent 19,419.75,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:23:28,City 14,Delivered,05/01/2021
19955,Pilot 45,11111111145,Agent 2,254.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:19:41,City 5,Delivered,05/01/2021
19954,Pilot 45,11111111145,Agent 4,365.05,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:18:40,City 10,Delivered,05/01/2021
19953,Pilot 45,11111111145,Agent 16,270.65,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:18:24,City 15,Delivered,05/01/2021
19952,Pilot 45,11111111145,Agent 5,258.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:17:23,City 21,Delivered,05/01/2021
19951,Pilot 45,11111111145,Agent 16,235.75,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:11:12,City 15,Delivered,05/01/2021
19950,Pilot 45,11111111145,Agent 2,381.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:10:29,City 9,Delivered,05/01/2021
19949,Pilot 45,11111111145,Agent 10,405.3,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:08:42,City 2,Delivered,05/01/2021
19948,Pilot 45,11111111145,Agent 10,405.6,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:02:47,City 21,Delivered,05/01/2021
19947,Pilot 45,11111111145,Agent 9,200.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 15:01:37,City 9,Delivered,05/01/2021
19946,Pilot 45,11111111145,Agent 18,356.65,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:57:47,City 9,Cancelled,05/01/2021
19945,Pilot 45,11111111145,Agent 10,315.3,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:51:48,City 7,Delivered,05/01/2021
19944,Pilot 45,11111111145,Agent 9,273.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:49:19,City 21,Delivered,05/01/2021
19943,Pilot 45,11111111145,Agent 10,301.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:48:18,City 5,Cancelled,05/01/2021
19942,Pilot 45,11111111145,Agent 12,176.3,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:47:30,City 11,Delivered,05/01/2021
19941,Pilot 45,11111111145,Agent 18,362.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:45:49,City 16,Delivered,05/01/2021
19940,Pilot 45,11111111145,Agent 9,128.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:44:03,City 4,Delivered,05/01/2021
19939,Pilot 45,11111111145,Agent 9,138.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:42:28,City 4,Delivered,05/01/2021
19939,Pilot 45,11111111145,Agent 9,138.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:42:28,City 4,,05/01/2021
19938,Pilot 45,11111111145,Agent 4,150.8,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:42:13,City 21,Delivered,05/01/2021
19937,Pilot 45,11111111145,Agent 12,253.7,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:36:46,City 10,Delivered,05/01/2021
19936,Pilot 45,11111111145,Agent 11,457.6,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:35:07,City 21,Delivered,05/01/2021
19935,Pilot 45,11111111145,Agent 25,263.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:34:42,City 5,Delivered,05/01/2021
19934,Pilot 45,11111111145,Agent 25,263.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:31:18,City 5,Delivered,05/01/2021
19933,Pilot 45,11111111145,Agent 26,841.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:30:56,City 9,Delivered,05/01/2021
19932,Pilot 45,11111111145,Agent 5,518.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:29:35,City 20,Delivered,05/01/2021
19931,Pilot 45,11111111145,Agent 10,668.75,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:29:26,City 21,Delivered,05/01/2021
19930,Pilot 45,11111111145,Agent 19,496.6,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:23:50,#N/A,Cancelled,05/01/2021
19929,Pilot 45,11111111145,Agent 12,291.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:17:10,City 10,Delivered,05/01/2021
19928,Pilot 45,11111111145,Agent 2,697.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:16:46,City 2,Delivered,05/01/2021
19927,Pilot 45,11111111145,Agent 12,289.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:15:58,City 21,Delivered,05/01/2021
19926,Pilot 45,11111111145,Agent 18,212.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:08:28,City 1,Delivered,05/01/2021
19925,Pilot 45,11111111145,Agent 10,413.2,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 14:07:27,City 5,Cancelled,05/01/2021
19924,Pilot 45,11111111145,Agent 19,97.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:53:05,City 12,Delivered,05/01/2021
19923,Pilot 45,11111111145,Agent 12,258.25,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:51:53,City 4,Delivered,05/01/2021
19922,Pilot 45,11111111145,Agent 2,329.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:51:30,City 2,Delivered,05/01/2021
19921,Pilot 45,11111111145,Agent 9,277.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:50:08,City 6,Cancelled,05/01/2021
19920,Pilot 45,11111111145,Agent 19,207.2,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:46:05,City 21,Delivered,05/01/2021
